iso2,year,legal_form,number_firms_orbis,number_firms_eurostat,number_firms_worldbank,number_balance_sheets,number_income_statements,bs_share,is_share
CO,2014,public_limited_liability,18091,NA,NA,10991,9067,0.607539661,0.501188436
CO,2014,sole_proprietorships,1327519,NA,NA,392408,51576,0.295595016,0.038851421
CO,2015,partnerships,13878,NA,NA,4941,2955,0.356031128,0.212926935
CO,2015,private_limited_liability,437944,NA,389195,185067,127489,0.422581426,0.291107996
CO,2015,public_limited_liability,18075,NA,NA,10136,8954,0.56077455,0.49538036
CO,2015,sole_proprietorships,1474418,NA,NA,281318,51145,0.190799353,0.034688263
CO,2016,partnerships,14205,NA,NA,5234,3042,0.368461809,0.214149947
CO,2016,private_limited_liability,508951,NA,409510,204953,135037,0.40269692,0.265324167
CO,2016,public_limited_liability,18102,NA,NA,9818,8586,0.542371009,0.474312231
CO,2016,sole_proprietorships,1617846,NA,NA,287621,56752,0.177780209,0.03507874
CO,2017,partnerships,14443,NA,NA,6102,2995,0.422488403,0.207366891
CO,2017,private_limited_liability,573700,NA,432820,247142,152575,0.430786125,0.265949102
CO,2017,public_limited_liability,18117,NA,NA,9869,8321,0.544736987,0.459292377
CO,2017,sole_proprietorships,1819647,NA,NA,587916,79480,0.323093435,0.043678801
CO,2018,partnerships,14698,NA,NA,6133,3403,0.417267655,0.231528099
CO,2018,private_limited_liability,639808,NA,449461,279326,172021,0.436577848,0.268863472
CO,2018,public_limited_liability,18102,NA,NA,9299,8163,0.513700144,0.450944647
CO,2018,sole_proprietorships,2027776,NA,NA,659883,132377,0.325422039,0.065281865
CO,2019,partnerships,14925,NA,NA,6466,3574,0.433232831,0.239463987
CO,2019,private_limited_liability,712736,NA,489601,312528,191693,0.438490549,0.268953722
CO,2019,public_limited_liability,18072,NA,NA,9239,8284,0.511232846,0.458388668
CO,2019,sole_proprietorships,2234972,NA,NA,692846,129509,0.310002094,0.057946587
CO,2020,partnerships,15080,NA,NA,6931,3593,0.459615385,0.238262599
CO,2020,private_limited_liability,780332,NA,452144,334928,200601,0.429212181,0.257071349
CO,2020,public_limited_liability,18065,NA,NA,9158,8060,0.506947135,0.446166621
CO,2020,sole_proprietorships,2416095,NA,NA,703801,121792,0.291296907,0.050408614
CO,2021,partnerships,15267,NA,NA,4250,2098,0.278378201,0.13742058
CO,2021,private_limited_liability,853328,NA,NA,202987,124733,0.237876877,0.146172398
CO,2021,public_limited_liability,18046,NA,NA,5916,5059,0.327828882,0.280339133
CO,2021,sole_proprietorships,2604347,NA,NA,394135,72417,0.15133736,0.027806202
CO,2022,partnerships,15290,NA,NA,0,0,0,0
CO,2022,private_limited_liability,869625,NA,NA,0,0,0,0
CO,2022,public_limited_liability,18029,NA,NA,0,0,0,0
CO,2022,sole_proprietorships,2645630,NA,NA,0,0,0,0
CR,2010,partnerships,736,NA,NA,0,0,0,0
CR,2010,private_limited_liability,41174,NA,NA,0,0,0,0
CR,2010,public_limited_liability,407057,NA,NA,4,4,9.83E-06,9.83E-06
CR,2011,partnerships,820,NA,NA,0,0,0,0
CR,2011,private_limited_liability,43113,NA,NA,0,0,0,0
CR,2011,public_limited_liability,416258,NA,NA,4,4,9.61E-06,9.61E-06
CR,2012,partnerships,931,NA,NA,0,0,0,0
CR,2012,private_limited_liability,44547,NA,NA,0,0,0,0
CR,2012,public_limited_liability,421261,NA,NA,4,4,9.50E-06,9.50E-06
CR,2013,partnerships,1080,NA,NA,0,0,0,0
CR,2013,private_limited_liability,46576,NA,NA,0,0,0,0
CR,2013,public_limited_liability,426610,NA,NA,5,5,1.17E-05,1.17E-05
CR,2014,partnerships,1330,NA,NA,0,0,0,0
CR,2014,private_limited_liability,49155,NA,NA,0,0,0,0
CR,2014,public_limited_liability,432156,NA,NA,6,6,1.39E-05,1.39E-05
CR,2015,partnerships,1478,NA,NA,0,0,0,0
CR,2015,private_limited_liability,49878,NA,NA,0,0,0,0
CR,2015,public_limited_liability,433621,NA,NA,7,7,1.61E-05,1.61E-05
CR,2016,partnerships,1490,NA,NA,0,0,0,0
CR,2016,private_limited_liability,49265,NA,NA,0,0,0,0
CR,2016,public_limited_liability,429294,NA,NA,6,6,1.40E-05,1.40E-05
CR,2017,partnerships,1492,NA,NA,0,0,0,0
CR,2017,private_limited_liability,49194,NA,321873,0,0,0,0
CR,2017,public_limited_liability,428792,NA,NA,9,9,2.10E-05,2.10E-05
CR,2018,partnerships,1494,NA,NA,0,0,0,0
CR,2018,private_limited_liability,49184,NA,340623,0,0,0,0
CR,2018,public_limited_liability,428710,NA,NA,8,8,1.87E-05,1.87E-05
CR,2019,partnerships,1497,NA,NA,0,0,0,0
CR,2019,private_limited_liability,49177,NA,344881,0,0,0,0
CR,2019,public_limited_liability,428672,NA,NA,7,7,1.63E-05,1.63E-05
CR,2020,partnerships,1498,NA,NA,0,0,0,0
CR,2020,private_limited_liability,49161,NA,342147,0,0,0,0
CR,2020,public_limited_liability,428490,NA,NA,7,7,1.63E-05,1.63E-05
CR,2021,partnerships,1499,NA,NA,0,0,0,0
CR,2021,private_limited_liability,49161,NA,NA,0,0,0,0
CR,2021,public_limited_liability,428490,NA,NA,8,8,1.87E-05,1.87E-05
CR,2022,partnerships,1499,NA,NA,0,0,0,0
CR,2022,private_limited_liability,49161,NA,NA,0,0,0,0
CR,2022,public_limited_liability,428490,NA,NA,0,0,0,0
CY,2010,partnerships,5833,1544,NA,4,4,0.000685753,0.000685753
CY,2010,private_limited_liability,165730,31514,237372,617,617,0.003722923,0.003722923
CY,2010,public_limited_liability,363,NA,NA,150,150,0.41322314,0.41322314
CY,2010,sole_proprietorships,2,18406,NA,0,0,0,0
CY,2011,partnerships,5913,1404,NA,4,4,0.000676476,0.000676476
CY,2011,private_limited_liability,182569,32095,254227,634,634,0.00347266,0.00347266
CY,2011,public_limited_liability,382,NA,NA,147,147,0.384816754,0.384816754
CY,2011,sole_proprietorships,2,17515,NA,0,0,0,0
CY,2012,partnerships,6018,1520,NA,2,2,0.000332336,0.000332336
CY,2012,private_limited_liability,198523,31831,269345,2776,2776,0.013983266,0.013983266
CY,2012,public_limited_liability,388,NA,NA,135,135,0.347938144,0.347938144
CY,2012,sole_proprietorships,3,17776,NA,0,0,0,0
CY,2013,partnerships,6106,1480,NA,2,2,0.000327547,0.000327547
CY,2013,private_limited_liability,208158,30462,272157,4213,4213,0.020239434,0.020239434
CY,2013,public_limited_liability,392,NA,NA,139,139,0.354591837,0.354591837
CY,2013,sole_proprietorships,3,17503,NA,0,0,0,0
CY,2014,partnerships,6206,1131,NA,0,0,0,0
CY,2014,private_limited_liability,217557,30362,251748,3925,3925,0.018041249,0.018041249
CY,2014,public_limited_liability,395,NA,NA,143,143,0.362025316,0.362025316
CY,2014,sole_proprietorships,3,17741,NA,0,0,0,0
CY,2015,partnerships,6324,1067,NA,0,0,0,0
CY,2015,private_limited_liability,224831,30688,227840,2687,2687,0.011951199,0.011951199
CY,2015,public_limited_liability,393,NA,NA,143,143,0.363867684,0.363867684
CY,2015,sole_proprietorships,3,18861,NA,0,0,0,0
CY,2016,partnerships,6417,1037,NA,0,0,0,0
CY,2016,private_limited_liability,207806,31661,208493,3682,3682,0.017718449,0.017718449
CY,2016,public_limited_liability,400,NA,NA,139,139,0.3475,0.3475
CY,2016,sole_proprietorships,3,19627,NA,0,0,0,0
CY,2017,partnerships,6500,1068,NA,0,0,0,0
CY,2017,private_limited_liability,215507,33542,217588,3499,3499,0.016236132,0.016236132
CY,2017,public_limited_liability,405,NA,NA,133,133,0.328395062,0.328395062
CY,2017,sole_proprietorships,3,20619,NA,0,0,0,0
CY,2018,partnerships,6599,877,NA,0,0,0,0
CY,2018,private_limited_liability,183362,32640,216239,2881,2881,0.015712089,0.015712089
CY,2018,public_limited_liability,405,NA,NA,123,119,0.303703704,0.29382716
CY,2018,sole_proprietorships,3,18632,NA,0,0,0,0
CY,2019,partnerships,6642,999,NA,0,0,0,0
CY,2019,private_limited_liability,190411,37822,223282,1481,1481,0.007777912,0.007777912
CY,2019,public_limited_liability,409,NA,NA,111,111,0.271393643,0.271393643
CY,2019,sole_proprietorships,3,22015,NA,0,0,0,0
CY,2020,partnerships,6680,368,NA,0,0,0,0
CY,2020,private_limited_liability,197723,38690,229735,314,314,0.00158808,0.00158808
CY,2020,public_limited_liability,413,NA,NA,93,93,0.225181598,0.225181598
CY,2020,sole_proprietorships,3,23113,NA,0,0,0,0
CY,2021,partnerships,6716,NA,NA,0,0,0,0
CY,2021,private_limited_liability,206154,NA,NA,6,6,2.91E-05,2.91E-05
CY,2021,public_limited_liability,413,NA,NA,54,54,0.130750605,0.130750605
CY,2021,sole_proprietorships,3,NA,NA,0,0,0,0
CY,2022,partnerships,6672,NA,NA,0,0,0,0
CY,2022,private_limited_liability,194990,NA,NA,0,0,0,0
CY,2022,public_limited_liability,402,NA,NA,0,0,0,0
CY,2022,sole_proprietorships,3,NA,NA,0,0,0,0
CZ,2010,partnerships,10859,6832,NA,8366,8363,0.770420849,0.770144581
CZ,2010,private_limited_liability,202142,193475,315289,131178,130873,0.648939854,0.647431014
CZ,2010,public_limited_liability,17445,NA,NA,14552,14517,0.834164517,0.832158212
CZ,2010,sole_proprietorships,759989,769494,NA,2176,2176,0.002863199,0.002863199
CZ,2011,partnerships,11051,6718,NA,8536,8512,0.772418786,0.770247036
CZ,2011,private_limited_liability,219218,204848,332005,140062,139458,0.638916512,0.636161264
CZ,2011,public_limited_liability,18626,NA,NA,15164,15097,0.814130785,0.810533663
CZ,2011,sole_proprietorships,798964,778386,NA,998,996,0.001249118,0.001246614
CZ,2012,partnerships,11251,6695,NA,8445,8413,0.750599947,0.747755755
CZ,2012,private_limited_liability,236842,213828,348463,145618,144655,0.614831829,0.610765827
CZ,2012,public_limited_liability,19676,NA,NA,15347,15245,0.779985769,0.774801789
CZ,2012,sole_proprietorships,834532,767086,NA,858,856,0.001028121,0.001025725
CZ,2013,partnerships,11257,6618,NA,8367,8286,0.743270854,0.736075331
CZ,2013,private_limited_liability,252257,220715,365149,157630,154719,0.624878596,0.613338778
CZ,2013,public_limited_liability,20189,NA,NA,15195,14910,0.752637575,0.738520977
CZ,2013,sole_proprietorships,867884,741288,NA,716,712,0.000824995,0.000820386
CZ,2014,partnerships,11245,6648,NA,8098,7875,0.720142285,0.700311249
CZ,2014,private_limited_liability,271121,233057,384788,166694,159323,0.614832492,0.587645369
CZ,2014,public_limited_liability,20520,NA,NA,14886,14319,0.725438596,0.697807018
CZ,2014,sole_proprietorships,886876,782340,NA,603,583,0.000679915,0.000657364
CZ,2015,partnerships,11115,6173,NA,8007,7607,0.720377868,0.684390463
CZ,2015,private_limited_liability,292610,235940,405889,175348,161745,0.599254981,0.552766481
CZ,2015,public_limited_liability,21091,NA,NA,15072,14251,0.714617609,0.675691053
CZ,2015,sole_proprietorships,928956,784242,NA,534,509,0.000574839,0.000547927
CZ,2016,partnerships,10999,5673,NA,7954,6485,0.723156651,0.589599054
CZ,2016,private_limited_liability,317293,247160,426962,190804,147749,0.601349541,0.465654773
CZ,2016,public_limited_liability,21776,NA,NA,15566,13343,0.714823659,0.612738795
CZ,2016,sole_proprietorships,968129,785050,NA,493,419,0.00050923,0.000432794
CZ,2017,partnerships,10964,5526,NA,7812,6207,0.712513681,0.566125502
CZ,2017,private_limited_liability,345243,257208,447375,200213,148145,0.579919071,0.429103559
CZ,2017,public_limited_liability,22679,NA,NA,15601,13116,0.68790511,0.578332378
CZ,2017,sole_proprietorships,974955,773927,NA,443,358,0.00045438,0.000367196
CZ,2018,partnerships,11030,5473,NA,7636,6049,0.692293744,0.548413418
CZ,2018,private_limited_liability,374155,268640,465717,204252,143351,0.545902099,0.383132659
CZ,2018,public_limited_liability,23548,NA,NA,15656,12742,0.664854765,0.541107525
CZ,2018,sole_proprietorships,979953,785741,NA,422,334,0.000430633,0.000340833
CZ,2019,partnerships,10910,5354,NA,7481,5675,0.685701192,0.520164986
CZ,2019,private_limited_liability,396768,279705,480140,202746,133792,0.51099383,0.337204613
CZ,2019,public_limited_liability,24256,NA,NA,15328,12157,0.631926121,0.50119558
CZ,2019,sole_proprietorships,924784,789367,NA,363,268,0.000392524,0.000289797
CZ,2020,partnerships,10878,5224,NA,6487,4869,0.596341239,0.447600662
CZ,2020,private_limited_liability,418662,287537,491811,174740,112444,0.417377264,0.268579427
CZ,2020,public_limited_liability,25039,NA,NA,13021,10416,0.520028755,0.415991054
CZ,2020,sole_proprietorships,930149,790969,NA,282,204,0.000303177,0.00021932
CZ,2021,partnerships,10869,NA,NA,1105,828,0.101665287,0.076179961
CZ,2021,private_limited_liability,443037,NA,NA,28723,21367,0.064832057,0.048228478
CZ,2021,public_limited_liability,25918,NA,NA,1573,1274,0.060691411,0.049155027
CZ,2021,sole_proprietorships,932350,NA,NA,53,45,5.68E-05,4.83E-05
CZ,2022,partnerships,10742,NA,NA,0,0,0,0
CZ,2022,private_limited_liability,450502,NA,NA,16,11,3.55E-05,2.44E-05
CZ,2022,public_limited_liability,26056,NA,NA,2,2,7.68E-05,7.68E-05
CZ,2022,sole_proprietorships,895422,NA,NA,0,0,0,0
DE,2010,partnerships,49725,493909,NA,6809,1669,0.136933132,0.033564605
DE,2010,private_limited_liability,1117930,584036,510743,667496,68798,0.597082107,0.061540526
DE,2010,public_limited_liability,14917,NA,NA,9200,2906,0.616745995,0.194811289
DE,2010,sole_proprietorships,130808,1880775,NA,1884,1116,0.014402789,0.008531588
DE,2011,partnerships,52417,488448,NA,6943,1697,0.132457027,0.032374993
DE,2011,private_limited_liability,1181918,593856,528385,673522,72401,0.5698551,0.061257211
DE,2011,public_limited_liability,15350,NA,NA,9021,2979,0.587687296,0.194071661
DE,2011,sole_proprietorships,133832,1903413,NA,1853,1069,0.013845717,0.007987626
DE,2012,partnerships,54679,476412,NA,6787,1783,0.124124435,0.032608497
DE,2012,private_limited_liability,1238522,607263,554465,519971,74095,0.419831864,0.05982534
DE,2012,public_limited_liability,15604,NA,NA,7707,2996,0.493911817,0.192002051
DE,2012,sole_proprietorships,136604,1914157,NA,1603,1076,0.011734649,0.007876783
DE,2013,partnerships,56827,478603,NA,6771,1757,0.119151108,0.030918401
DE,2013,private_limited_liability,1263773,595151,564962,462416,73786,0.365901155,0.058385485
DE,2013,public_limited_liability,15483,NA,NA,7106,2927,0.458954983,0.189046051
DE,2013,sole_proprietorships,139225,1898702,NA,1342,974,0.009639073,0.00699587
DE,2014,partnerships,59163,418524,NA,6312,1344,0.106688302,0.022716901
DE,2014,private_limited_liability,1306680,605659,575396,420217,48115,0.321591361,0.036822328
DE,2014,public_limited_liability,15519,NA,NA,6492,2474,0.418325923,0.159417488
DE,2014,sole_proprietorships,141874,1794653,NA,182,28,0.001282828,0.000197358
DE,2015,partnerships,61480,413886,NA,6178,1243,0.100487964,0.020217957
DE,2015,private_limited_liability,1348184,601645,586574,416324,44610,0.308803546,0.033088955
DE,2015,public_limited_liability,15543,NA,NA,6378,2352,0.410345493,0.151322139
DE,2015,sole_proprietorships,144104,1780368,NA,123,13,0.00085355,9.02E-05
DE,2016,partnerships,60590,412961,NA,5674,1198,0.093645816,0.01977224
DE,2016,private_limited_liability,1370361,612705,597965,427237,39448,0.311769672,0.028786575
DE,2016,public_limited_liability,15353,NA,NA,6482,2305,0.422197616,0.150133524
DE,2016,sole_proprietorships,138528,1775364,NA,106,12,0.000765188,8.66E-05
DE,2017,partnerships,62264,412790,NA,5658,1179,0.090871129,0.0189355
DE,2017,private_limited_liability,1410821,622831,609705,464186,40338,0.329018352,0.028591862
DE,2017,public_limited_liability,15344,NA,NA,6835,2337,0.445450991,0.152307091
DE,2017,sole_proprietorships,135003,1766166,NA,88,8,0.000651837,5.93E-05
DE,2018,partnerships,64037,365256,NA,5484,1248,0.085637991,0.019488733
DE,2018,private_limited_liability,1458559,570711,625223,475839,42972,0.326239117,0.029461955
DE,2018,public_limited_liability,15391,NA,NA,6899,2432,0.448248977,0.158014424
DE,2018,sole_proprietorships,134922,1757555,NA,78,12,0.000578112,8.89E-05
DE,2019,partnerships,65799,388477,NA,5111,1185,0.077675953,0.018009392
DE,2019,private_limited_liability,1494151,624689,643135,475588,43128,0.318299824,0.028864553
DE,2019,public_limited_liability,15115,NA,NA,6794,2434,0.449487264,0.161032087
DE,2019,sole_proprietorships,134675,1719718,NA,54,8,0.000400965,5.94E-05
DE,2020,partnerships,68080,381414,NA,4099,1043,0.060208578,0.015320212
DE,2020,private_limited_liability,1548862,625719,NA,406008,35860,0.262133102,0.023152482
DE,2020,public_limited_liability,15123,NA,NA,6021,2271,0.398135291,0.150168617
DE,2020,sole_proprietorships,134844,1598835,NA,23,5,0.000170567,3.71E-05
DE,2021,partnerships,70898,NA,NA,167,36,0.002355497,0.000507772
DE,2021,private_limited_liability,1618151,NA,NA,9654,1523,0.005966069,0.000941198
DE,2021,public_limited_liability,15161,NA,NA,689,574,0.045445551,0.037860299
DE,2021,sole_proprietorships,136445,NA,NA,0,0,0,0
DE,2022,partnerships,71124,NA,NA,0,0,0,0
DE,2022,private_limited_liability,1601057,NA,NA,12,0,7.50E-06,0
DE,2022,public_limited_liability,14885,NA,NA,5,5,0.000335909,0.000335909
DE,2022,sole_proprietorships,135625,NA,NA,0,0,0,0
DK,2010,partnerships,19958,15501,NA,3964,3959,0.198617096,0.19836657
DK,2010,private_limited_liability,169768,100864,NA,158157,158113,0.931606663,0.931347486
DK,2010,public_limited_liability,36675,NA,NA,36149,36146,0.985657805,0.985576005
DK,2010,sole_proprietorships,175550,96228,NA,0,0,0,0
DK,2011,partnerships,21396,15508,NA,4028,4026,0.188259488,0.188166012
DK,2011,private_limited_liability,186639,103806,NA,162855,162829,0.872566827,0.872427521
DK,2011,public_limited_liability,37956,NA,NA,35598,35596,0.937875435,0.937822742
DK,2011,sole_proprietorships,188532,98768,NA,0,0,0,0
DK,2012,partnerships,23058,15205,NA,4033,4033,0.174906757,0.174906757
DK,2012,private_limited_liability,202833,105440,NA,167429,167399,0.825452466,0.825304561
DK,2012,public_limited_liability,39112,NA,NA,35002,35001,0.894917161,0.894891593
DK,2012,sole_proprietorships,203734,97433,NA,0,0,0,0
DK,2013,partnerships,24962,14685,NA,4141,4141,0.165892156,0.165892156
DK,2013,private_limited_liability,208598,106566,NA,173297,173297,0.83077019,0.83077019
DK,2013,public_limited_liability,38515,NA,NA,34659,34659,0.899883162,0.899883162
DK,2013,sole_proprietorships,222404,95046,NA,0,0,0,0
DK,2014,partnerships,27003,14346,NA,4265,4265,0.157945413,0.157945413
DK,2014,private_limited_liability,217195,109795,NA,180083,180076,0.829130505,0.829098276
DK,2014,public_limited_liability,37661,NA,NA,34258,34257,0.909641273,0.909614721
DK,2014,sole_proprietorships,244273,93819,NA,0,0,0,0
DK,2015,partnerships,29680,14616,NA,4444,4443,0.149730458,0.149696765
DK,2015,private_limited_liability,229096,112205,NA,190358,190345,0.830909313,0.830852568
DK,2015,public_limited_liability,37098,NA,NA,34088,34088,0.918863551,0.918863551
DK,2015,sole_proprietorships,272214,89637,NA,0,0,0,0
DK,2016,partnerships,31608,14620,NA,4336,4336,0.137180461,0.137180461
DK,2016,private_limited_liability,243317,118142,NA,188139,188135,0.773225874,0.773209435
DK,2016,public_limited_liability,36858,NA,NA,33193,33193,0.900564328,0.900564328
DK,2016,sole_proprietorships,297762,92180,NA,0,0,0,0
DK,2017,partnerships,30532,13981,NA,4417,4417,0.144667889,0.144667889
DK,2017,private_limited_liability,256167,124483,NA,198918,198912,0.776516882,0.776493459
DK,2017,public_limited_liability,36522,NA,NA,33002,33002,0.903619736,0.903619736
DK,2017,sole_proprietorships,303872,91717,NA,0,0,0,0
DK,2018,partnerships,29364,13369,NA,4482,4483,0.152635881,0.152669936
DK,2018,private_limited_liability,268866,129060,NA,212183,212181,0.789177508,0.78917007
DK,2018,public_limited_liability,35976,NA,NA,32955,32955,0.916027352,0.916027352
DK,2018,sole_proprietorships,313908,90534,NA,0,0,0,0
DK,2019,partnerships,28530,13010,NA,4568,4569,0.160112163,0.160147213
DK,2019,private_limited_liability,283513,133122,NA,225728,225728,0.796182186,0.796182186
DK,2019,public_limited_liability,35768,NA,NA,32899,32899,0.919788638,0.919788638
DK,2019,sole_proprietorships,322061,89985,NA,0,0,0,0
DK,2020,partnerships,29032,12289,NA,4628,4628,0.159410306,0.159410306
DK,2020,private_limited_liability,300027,136331,NA,241208,241205,0.803954311,0.803944312
DK,2020,public_limited_liability,35554,NA,NA,32896,32896,0.925240479,0.925240479
DK,2020,sole_proprietorships,333399,88340,NA,0,0,0,0
DK,2021,partnerships,29506,NA,NA,3582,3582,0.121399037,0.121399037
DK,2021,private_limited_liability,319881,NA,NA,167856,167856,0.52474514,0.52474514
DK,2021,public_limited_liability,35414,NA,NA,23970,23970,0.676850963,0.676850963
DK,2021,sole_proprietorships,345588,NA,NA,0,0,0,0
DK,2022,partnerships,27651,NA,NA,8,8,0.00028932,0.00028932
DK,2022,private_limited_liability,319880,NA,NA,803,803,0.002510316,0.002510316
DK,2022,public_limited_liability,34680,NA,NA,107,107,0.003085352,0.003085352
DK,2022,sole_proprietorships,332954,NA,NA,0,0,0,0
EE,2010,partnerships,1488,733,NA,392,383,0.26344086,0.257392473
EE,2010,private_limited_liability,NA,56295,113427,0,0,NA,NA
EE,2010,public_limited_liability,2831,NA,NA,2714,2710,0.958671847,0.957258919
EE,2010,sole_proprietorships,24108,13274,NA,0,0,0,0
EE,2011,partnerships,1499,743,NA,394,389,0.262841895,0.259506338
EE,2011,private_limited_liability,NA,58987,123201,0,0,NA,NA
EE,2011,public_limited_liability,2861,NA,NA,2643,2642,0.923802866,0.923453338
EE,2011,sole_proprietorships,25081,12448,NA,0,0,0,0
EE,2012,partnerships,1505,642,NA,388,383,0.257807309,0.25448505
EE,2012,private_limited_liability,NA,63328,132216,0,0,NA,NA
EE,2012,public_limited_liability,2894,NA,NA,2572,2572,0.888735314,0.888735314
EE,2012,sole_proprietorships,26028,12032,NA,0,0,0,0
EE,2013,partnerships,1507,636,NA,386,384,0.256138023,0.254810883
EE,2013,private_limited_liability,NA,66043,139532,0,0,NA,NA
EE,2013,public_limited_liability,2807,NA,NA,2517,2517,0.896686854,0.896686854
EE,2013,sole_proprietorships,27063,12635,NA,0,0,0,0
EE,2014,partnerships,1521,641,NA,375,370,0.246548323,0.243261012
EE,2014,private_limited_liability,NA,68200,152491,0,0,NA,NA
EE,2014,public_limited_liability,2698,NA,NA,2470,2469,0.915492958,0.915122313
EE,2014,sole_proprietorships,28640,11632,NA,0,0,0,0
EE,2015,partnerships,1550,658,NA,411,410,0.26516129,0.264516129
EE,2015,private_limited_liability,NA,70712,161666,0,0,NA,NA
EE,2015,public_limited_liability,2663,NA,NA,2423,2422,0.90987608,0.909500563
EE,2015,sole_proprietorships,30337,11399,NA,0,0,0,0
EE,2016,partnerships,1566,670,NA,419,417,0.267560664,0.266283525
EE,2016,private_limited_liability,NA,73882,172314,0,0,NA,NA
EE,2016,public_limited_liability,2586,NA,NA,2364,2363,0.914153132,0.913766435
EE,2016,sole_proprietorships,32162,11185,NA,0,0,0,0
EE,2017,partnerships,1583,680,NA,431,428,0.272267846,0.27037271
EE,2017,private_limited_liability,NA,78464,178380,0,0,NA,NA
EE,2017,public_limited_liability,2492,NA,NA,2318,2317,0.930176565,0.929775281
EE,2017,sole_proprietorships,33616,10585,NA,0,0,0,0
EE,2018,partnerships,1580,652,NA,443,441,0.280379747,0.279113924
EE,2018,private_limited_liability,NA,82570,197351,0,0,NA,NA
EE,2018,public_limited_liability,2431,NA,NA,2252,2252,0.92636775,0.92636775
EE,2018,sole_proprietorships,32732,9873,NA,0,0,0,0
EE,2019,partnerships,1575,627,NA,452,448,0.286984127,0.284444444
EE,2019,private_limited_liability,NA,85026,205742,0,0,NA,NA
EE,2019,public_limited_liability,2393,NA,NA,2195,2195,0.917258671,0.917258671
EE,2019,sole_proprietorships,32033,9305,NA,0,0,0,0
EE,2020,partnerships,1550,636,NA,424,421,0.273548387,0.271612903
EE,2020,private_limited_liability,NA,88010,222981,0,0,NA,NA
EE,2020,public_limited_liability,2349,NA,NA,2034,2034,0.865900383,0.865900383
EE,2020,sole_proprietorships,31197,8856,NA,0,0,0,0
EE,2021,partnerships,1551,NA,NA,137,134,0.08833011,0.086395874
EE,2021,public_limited_liability,2318,NA,NA,597,597,0.257549612,0.257549612
EE,2021,sole_proprietorships,30299,NA,NA,0,0,0,0
EE,2022,partnerships,1534,NA,NA,0,0,0,0
EE,2022,public_limited_liability,2292,NA,NA,4,4,0.001745201,0.001745201
EE,2022,sole_proprietorships,28833,NA,NA,0,0,0,0
ES,2010,partnerships,152309,252891,NA,2750,2698,0.018055401,0.017713989
ES,2010,private_limited_liability,1125920,1213318,2099197,675434,660777,0.599895197,0.586877398
ES,2010,public_limited_liability,91319,NA,NA,74432,73559,0.815076819,0.805516924
ES,2010,sole_proprietorships,NA,1635807,NA,0,0,NA,NA
ES,2011,partnerships,165744,253456,NA,2844,2771,0.017158992,0.016718554
ES,2011,private_limited_liability,1202479,1208308,2161987,673561,659240,0.56014367,0.548234106
ES,2011,public_limited_liability,91886,NA,NA,71727,70902,0.78060858,0.771630063
ES,2011,sole_proprietorships,NA,1594676,NA,0,0,NA,NA
ES,2012,partnerships,179737,251468,NA,3112,3047,0.017314187,0.016952547
ES,2012,private_limited_liability,1282992,1209684,2223304,676496,659632,0.527279983,0.514135708
ES,2012,public_limited_liability,92245,NA,NA,69455,68617,0.752940539,0.743856036
ES,2012,sole_proprietorships,NA,1551291,NA,0,0,NA,NA
ES,2013,partnerships,196346,243142,NA,3686,3621,0.018772982,0.018441934
ES,2013,private_limited_liability,1342720,1200936,2291859,679977,659894,0.50641757,0.491460617
ES,2013,public_limited_liability,90017,NA,NA,69831,68543,0.775753469,0.76144506
ES,2013,sole_proprietorships,NA,1507737,NA,0,0,NA,NA
ES,2014,partnerships,199331,248410,NA,3710,3643,0.018612258,0.018276134
ES,2014,private_limited_liability,1394972,1202427,2363367,690076,669524,0.494688065,0.479955153
ES,2014,public_limited_liability,87013,NA,NA,67052,65748,0.770597497,0.755611231
ES,2014,sole_proprietorships,NA,1493071,NA,0,0,NA,NA
ES,2015,partnerships,215929,245533,NA,4075,3983,0.018871944,0.018445878
ES,2015,private_limited_liability,1454365,1202576,2434730,713225,692048,0.490403028,0.475842034
ES,2015,public_limited_liability,85039,NA,NA,63476,62513,0.746433989,0.735109773
ES,2015,sole_proprietorships,NA,1522838,NA,0,0,NA,NA
ES,2016,partnerships,220562,230631,NA,4690,4597,0.021263862,0.020842212
ES,2016,private_limited_liability,1525689,1217098,2511930,720433,700662,0.47220174,0.459243004
ES,2016,public_limited_liability,83812,NA,NA,60869,60068,0.726256383,0.716699279
ES,2016,sole_proprietorships,NA,1578508,NA,0,0,NA,NA
ES,2017,partnerships,227772,207928,NA,4889,4782,0.021464447,0.020994679
ES,2017,private_limited_liability,1587792,1219112,2581405,739888,719899,0.465985469,0.453396289
ES,2017,public_limited_liability,82327,NA,NA,59871,59041,0.727234079,0.717152332
ES,2017,sole_proprietorships,NA,1607147,NA,0,0,NA,NA
ES,2018,partnerships,234037,214356,NA,4778,4660,0.020415575,0.019911382
ES,2018,private_limited_liability,1659273,1192694,2650049,783726,757954,0.472330955,0.456798851
ES,2018,public_limited_liability,81210,NA,NA,58870,57895,0.724910725,0.712904815
ES,2018,sole_proprietorships,NA,1655939,NA,0,0,NA,NA
ES,2019,partnerships,240235,216639,NA,4379,4274,0.018227985,0.017790913
ES,2019,private_limited_liability,1727319,1191693,2716258,796648,770086,0.461204908,0.44582732
ES,2019,public_limited_liability,80159,NA,NA,56913,56014,0.710001372,0.698786163
