regulation_ID	iso2	year	legal_form
SI_4	SI	2019	Limited liability enterprise
SI_4	SI	2020	Limited liability enterprise
SI_4	SI	2021	Limited liability enterprise
SI_4	SI	2022	Limited liability enterprise
SI_5	SI	2010	"Partnership, co-operatives, associations, etc."
SI_5	SI	2011	"Partnership, co-operatives, associations, etc."
SI_5	SI	2012	"Partnership, co-operatives, associations, etc."
SI_5	SI	2013	"Partnership, co-operatives, associations, etc."
SI_5	SI	2014	"Partnership, co-operatives, associations, etc."
SI_5	SI	2015	"Partnership, co-operatives, associations, etc."
SI_5	SI	2016	"Partnership, co-operatives, associations, etc."
SI_5	SI	2017	"Partnership, co-operatives, associations, etc."
SI_5	SI	2018	"Partnership, co-operatives, associations, etc."
SI_5	SI	2019	"Partnership, co-operatives, associations, etc."
SI_5	SI	2020	"Partnership, co-operatives, associations, etc."
SI_5	SI	2021	"Partnership, co-operatives, associations, etc."
SI_5	SI	2022	"Partnership, co-operatives, associations, etc."
SI_6	SI	2010	Sole proprietorship
SI_6	SI	2011	Sole proprietorship
SI_6	SI	2012	Sole proprietorship
SI_6	SI	2013	Sole proprietorship
SI_6	SI	2014	Sole proprietorship
SI_6	SI	2015	Sole proprietorship
SI_6	SI	2016	Sole proprietorship
SI_6	SI	2017	Sole proprietorship
SI_6	SI	2018	Sole proprietorship
SI_6	SI	2019	Sole proprietorship
SI_6	SI	2020	Sole proprietorship
SI_6	SI	2021	Sole proprietorship
SI_6	SI	2022	Sole proprietorship
ES_1	ES	2010	Limited liability enterprise
ES_1	ES	2011	Limited liability enterprise
ES_1	ES	2012	Limited liability enterprise
ES_1	ES	2013	Limited liability enterprise
ES_1	ES	2014	Limited liability enterprise
ES_1	ES	2015	Limited liability enterprise
ES_1	ES	2016	Limited liability enterprise
ES_1	ES	2017	Limited liability enterprise
ES_1	ES	2018	Limited liability enterprise
ES_1	ES	2019	Limited liability enterprise
ES_1	ES	2020	Limited liability enterprise
ES_1	ES	2021	Limited liability enterprise
ES_1	ES	2022	Limited liability enterprise
ES_2	ES	2010	"Partnership, co-operatives, associations, etc."
ES_2	ES	2011	"Partnership, co-operatives, associations, etc."
ES_2	ES	2012	"Partnership, co-operatives, associations, etc."
ES_2	ES	2013	"Partnership, co-operatives, associations, etc."
ES_2	ES	2014	"Partnership, co-operatives, associations, etc."
ES_2	ES	2015	"Partnership, co-operatives, associations, etc."
ES_2	ES	2016	"Partnership, co-operatives, associations, etc."
ES_2	ES	2017	"Partnership, co-operatives, associations, etc."
ES_2	ES	2018	"Partnership, co-operatives, associations, etc."
ES_2	ES	2019	"Partnership, co-operatives, associations, etc."
ES_2	ES	2020	"Partnership, co-operatives, associations, etc."
ES_2	ES	2021	"Partnership, co-operatives, associations, etc."
ES_2	ES	2022	"Partnership, co-operatives, associations, etc."
ES_3	ES	2010	Sole proprietorship
ES_3	ES	2011	Sole proprietorship
ES_3	ES	2012	Sole proprietorship
ES_3	ES	2013	Sole proprietorship
ES_3	ES	2014	Sole proprietorship
ES_3	ES	2015	Sole proprietorship
ES_3	ES	2016	Sole proprietorship
ES_3	ES	2017	Sole proprietorship
ES_3	ES	2018	Sole proprietorship
ES_3	ES	2019	Sole proprietorship
ES_3	ES	2020	Sole proprietorship
ES_3	ES	2021	Sole proprietorship
ES_3	ES	2022	Sole proprietorship
ES_4	ES	2010	Limited liability enterprise
ES_4	ES	2011	Limited liability enterprise
ES_4	ES	2012	Limited liability enterprise
ES_4	ES	2013	Limited liability enterprise
ES_4	ES	2014	Limited liability enterprise
ES_4	ES	2015	Limited liability enterprise
ES_4	ES	2016	Limited liability enterprise
ES_4	ES	2017	Limited liability enterprise
ES_4	ES	2018	Limited liability enterprise
ES_4	ES	2019	Limited liability enterprise
ES_4	ES	2020	Limited liability enterprise
ES_4	ES	2021	Limited liability enterprise
ES_4	ES	2022	Limited liability enterprise
ES_5	ES	2010	"Partnership, co-operatives, associations, etc."
ES_5	ES	2011	"Partnership, co-operatives, associations, etc."
ES_5	ES	2012	"Partnership, co-operatives, associations, etc."
ES_5	ES	2013	"Partnership, co-operatives, associations, etc."
ES_5	ES	2014	"Partnership, co-operatives, associations, etc."
ES_5	ES	2015	"Partnership, co-operatives, associations, etc."
ES_5	ES	2016	"Partnership, co-operatives, associations, etc."
ES_5	ES	2017	"Partnership, co-operatives, associations, etc."
ES_5	ES	2018	"Partnership, co-operatives, associations, etc."
ES_5	ES	2019	"Partnership, co-operatives, associations, etc."
ES_5	ES	2020	"Partnership, co-operatives, associations, etc."
ES_5	ES	2021	"Partnership, co-operatives, associations, etc."
ES_5	ES	2022	"Partnership, co-operatives, associations, etc."
ES_6	ES	2010	Sole proprietorship
ES_6	ES	2011	Sole proprietorship
ES_6	ES	2012	Sole proprietorship
ES_6	ES	2013	Sole proprietorship
ES_6	ES	2014	Sole proprietorship
ES_6	ES	2015	Sole proprietorship
ES_6	ES	2016	Sole proprietorship
ES_6	ES	2017	Sole proprietorship
ES_6	ES	2018	Sole proprietorship
ES_6	ES	2019	Sole proprietorship
ES_6	ES	2020	Sole proprietorship
ES_6	ES	2021	Sole proprietorship
ES_6	ES	2022	Sole proprietorship
CY_1	CY	2010	Limited liability enterprise
CY_1	CY	2011	Limited liability enterprise
CY_1	CY	2012	Limited liability enterprise
CY_1	CY	2013	Limited liability enterprise
CY_1	CY	2014	Limited liability enterprise
CY_1	CY	2015	Limited liability enterprise
CY_1	CY	2016	Limited liability enterprise
CY_1	CY	2017	Limited liability enterprise
CY_1	CY	2018	Limited liability enterprise
CY_1	CY	2019	Limited liability enterprise
CY_1	CY	2020	Limited liability enterprise
CY_1	CY	2021	Limited liability enterprise
CY_1	CY	2022	Limited liability enterprise
CY_2	CY	2010	"Partnership, co-operatives, associations, etc."
CY_2	CY	2011	"Partnership, co-operatives, associations, etc."
CY_2	CY	2012	"Partnership, co-operatives, associations, etc."
CY_2	CY	2013	"Partnership, co-operatives, associations, etc."
CY_2	CY	2014	"Partnership, co-operatives, associations, etc."
CY_2	CY	2015	"Partnership, co-operatives, associations, etc."
CY_2	CY	2016	"Partnership, co-operatives, associations, etc."
CY_2	CY	2017	"Partnership, co-operatives, associations, etc."
CY_2	CY	2018	"Partnership, co-operatives, associations, etc."
CY_2	CY	2019	"Partnership, co-operatives, associations, etc."
CY_2	CY	2020	"Partnership, co-operatives, associations, etc."
CY_2	CY	2021	"Partnership, co-operatives, associations, etc."
CY_2	CY	2022	"Partnership, co-operatives, associations, etc."
CY_3	CY	2010	Sole proprietorship
CY_3	CY	2011	Sole proprietorship
CY_3	CY	2012	Sole proprietorship
CY_3	CY	2013	Sole proprietorship
CY_3	CY	2014	Sole proprietorship
CY_3	CY	2015	Sole proprietorship
CY_3	CY	2016	Sole proprietorship
CY_3	CY	2017	Sole proprietorship
CY_3	CY	2018	Sole proprietorship
CY_3	CY	2019	Sole proprietorship
CY_3	CY	2020	Sole proprietorship
CY_3	CY	2021	Sole proprietorship
CY_3	CY	2022	Sole proprietorship
CY_4	CY	2010	Limited liability enterprise
CY_4	CY	2011	Limited liability enterprise
CY_4	CY	2012	Limited liability enterprise
CY_4	CY	2013	Limited liability enterprise
CY_4	CY	2014	Limited liability enterprise
CY_4	CY	2015	Limited liability enterprise
CY_4	CY	2016	Limited liability enterprise
CY_4	CY	2017	Limited liability enterprise
CY_4	CY	2018	Limited liability enterprise
CY_4	CY	2019	Limited liability enterprise
CY_4	CY	2020	Limited liability enterprise
CY_4	CY	2021	Limited liability enterprise
CY_4	CY	2022	Limited liability enterprise
CY_5	CY	2010	"Partnership, co-operatives, associations, etc."
CY_5	CY	2011	"Partnership, co-operatives, associations, etc."
CY_5	CY	2012	"Partnership, co-operatives, associations, etc."
CY_5	CY	2013	"Partnership, co-operatives, associations, etc."
CY_5	CY	2014	"Partnership, co-operatives, associations, etc."
CY_5	CY	2015	"Partnership, co-operatives, associations, etc."
CY_5	CY	2016	"Partnership, co-operatives, associations, etc."
CY_5	CY	2017	"Partnership, co-operatives, associations, etc."
CY_5	CY	2018	"Partnership, co-operatives, associations, etc."
CY_5	CY	2019	"Partnership, co-operatives, associations, etc."
CY_5	CY	2020	"Partnership, co-operatives, associations, etc."
CY_5	CY	2021	"Partnership, co-operatives, associations, etc."
CY_5	CY	2022	"Partnership, co-operatives, associations, etc."
CY_6	CY	2010	Sole proprietorship
CY_6	CY	2011	Sole proprietorship
CY_6	CY	2012	Sole proprietorship
CY_6	CY	2013	Sole proprietorship
CY_6	CY	2014	Sole proprietorship
CY_6	CY	2015	Sole proprietorship
CY_6	CY	2016	Sole proprietorship
CY_6	CY	2017	Sole proprietorship
CY_6	CY	2018	Sole proprietorship
CY_6	CY	2019	Sole proprietorship
CY_6	CY	2020	Sole proprietorship
CY_6	CY	2021	Sole proprietorship
CY_6	CY	2022	Sole proprietorship
HU_1	HU	2010	Limited liability enterprise
HU_1	HU	2011	Limited liability enterprise
HU_1	HU	2012	Limited liability enterprise
HU_1	HU	2013	Limited liability enterprise
HU_1	HU	2014	Limited liability enterprise
HU_1	HU	2015	Limited liability enterprise
HU_1	HU	2016	Limited liability enterprise
HU_1	HU	2017	Limited liability enterprise
HU_1	HU	2018	Limited liability enterprise
HU_1	HU	2019	Limited liability enterprise
HU_1	HU	2020	Limited liability enterprise
HU_1	HU	2021	Limited liability enterprise
HU_1	HU	2022	Limited liability enterprise
HU_2	HU	2010	"Partnership, co-operatives, associations, etc."
HU_2	HU	2011	"Partnership, co-operatives, associations, etc."
HU_2	HU	2012	"Partnership, co-operatives, associations, etc."
HU_2	HU	2013	"Partnership, co-operatives, associations, etc."
HU_2	HU	2014	"Partnership, co-operatives, associations, etc."
HU_2	HU	2015	"Partnership, co-operatives, associations, etc."
HU_2	HU	2016	"Partnership, co-operatives, associations, etc."
HU_2	HU	2017	"Partnership, co-operatives, associations, etc."
HU_2	HU	2018	"Partnership, co-operatives, associations, etc."
HU_2	HU	2019	"Partnership, co-operatives, associations, etc."
HU_2	HU	2020	"Partnership, co-operatives, associations, etc."
HU_2	HU	2021	"Partnership, co-operatives, associations, etc."
HU_2	HU	2022	"Partnership, co-operatives, associations, etc."
HU_3	HU	2010	Sole proprietorship
HU_3	HU	2011	Sole proprietorship
HU_3	HU	2012	Sole proprietorship
HU_3	HU	2013	Sole proprietorship
HU_3	HU	2014	Sole proprietorship
HU_3	HU	2015	Sole proprietorship
HU_3	HU	2016	Sole proprietorship
HU_3	HU	2017	Sole proprietorship
HU_3	HU	2018	Sole proprietorship
HU_3	HU	2019	Sole proprietorship
HU_3	HU	2020	Sole proprietorship
HU_3	HU	2021	Sole proprietorship
HU_3	HU	2022	Sole proprietorship
HU_4	HU	2010	Limited liability enterprise
HU_4	HU	2011	Limited liability enterprise
HU_4	HU	2012	Limited liability enterprise
HU_4	HU	2013	Limited liability enterprise
HU_4	HU	2014	Limited liability enterprise
HU_4	HU	2015	Limited liability enterprise
HU_4	HU	2016	Limited liability enterprise
HU_4	HU	2017	Limited liability enterprise
HU_4	HU	2018	Limited liability enterprise
HU_4	HU	2019	Limited liability enterprise
HU_4	HU	2020	Limited liability enterprise
HU_4	HU	2021	Limited liability enterprise
HU_4	HU	2022	Limited liability enterprise
HU_5	HU	2010	"Partnership, co-operatives, associations, etc."
HU_5	HU	2011	"Partnership, co-operatives, associations, etc."
HU_5	HU	2012	"Partnership, co-operatives, associations, etc."
HU_5	HU	2013	"Partnership, co-operatives, associations, etc."
HU_5	HU	2014	"Partnership, co-operatives, associations, etc."
HU_5	HU	2015	"Partnership, co-operatives, associations, etc."
HU_5	HU	2016	"Partnership, co-operatives, associations, etc."
HU_5	HU	2017	"Partnership, co-operatives, associations, etc."
HU_5	HU	2018	"Partnership, co-operatives, associations, etc."
HU_5	HU	2019	"Partnership, co-operatives, associations, etc."
HU_5	HU	2020	"Partnership, co-operatives, associations, etc."
HU_5	HU	2021	"Partnership, co-operatives, associations, etc."
HU_5	HU	2022	"Partnership, co-operatives, associations, etc."
HU_6	HU	2010	Sole proprietorship
HU_6	HU	2011	Sole proprietorship
HU_6	HU	2012	Sole proprietorship
HU_6	HU	2013	Sole proprietorship
HU_6	HU	2014	Sole proprietorship
HU_6	HU	2015	Sole proprietorship
HU_6	HU	2016	Sole proprietorship
HU_6	HU	2017	Sole proprietorship
HU_6	HU	2018	Sole proprietorship
HU_6	HU	2019	Sole proprietorship
HU_6	HU	2020	Sole proprietorship
HU_6	HU	2021	Sole proprietorship
HU_6	HU	2022	Sole proprietorship
FI_1	FI	2010	Limited liability enterprise
FI_1	FI	2011	Limited liability enterprise
FI_1	FI	2012	Limited liability enterprise
FI_1	FI	2013	Limited liability enterprise
FI_1	FI	2014	Limited liability enterprise
FI_1	FI	2015	Limited liability enterprise
FI_1	FI	2016	Limited liability enterprise
FI_1	FI	2017	Limited liability enterprise
FI_1	FI	2018	Limited liability enterprise
FI_1	FI	2019	Limited liability enterprise
FI_1	FI	2020	Limited liability enterprise
FI_1	FI	2021	Limited liability enterprise
FI_1	FI	2022	Limited liability enterprise
FI_2	FI	2010	"Partnership, co-operatives, associations, etc."
FI_2	FI	2011	"Partnership, co-operatives, associations, etc."
FI_2	FI	2012	"Partnership, co-operatives, associations, etc."
FI_2	FI	2013	"Partnership, co-operatives, associations, etc."
FI_2	FI	2014	"Partnership, co-operatives, associations, etc."
FI_2	FI	2015	"Partnership, co-operatives, associations, etc."
FI_2	FI	2016	"Partnership, co-operatives, associations, etc."
FI_2	FI	2017	"Partnership, co-operatives, associations, etc."
FI_2	FI	2018	"Partnership, co-operatives, associations, etc."
FI_2	FI	2019	"Partnership, co-operatives, associations, etc."
FI_2	FI	2020	"Partnership, co-operatives, associations, etc."
FI_2	FI	2021	"Partnership, co-operatives, associations, etc."
FI_2	FI	2022	"Partnership, co-operatives, associations, etc."
FI_3	FI	2010	Sole proprietorship
FI_3	FI	2011	Sole proprietorship
FI_3	FI	2012	Sole proprietorship
FI_3	FI	2013	Sole proprietorship
FI_3	FI	2014	Sole proprietorship
FI_3	FI	2015	Sole proprietorship
FI_3	FI	2016	Sole proprietorship
FI_3	FI	2017	Sole proprietorship
FI_3	FI	2018	Sole proprietorship
FI_3	FI	2019	Sole proprietorship
FI_3	FI	2020	Sole proprietorship
FI_3	FI	2021	Sole proprietorship
FI_3	FI	2022	Sole proprietorship
FI_4	FI	2010	Limited liability enterprise
FI_4	FI	2011	Limited liability enterprise
FI_4	FI	2012	Limited liability enterprise
FI_4	FI	2013	Limited liability enterprise
FI_4	FI	2014	Limited liability enterprise
FI_4	FI	2015	Limited liability enterprise
FI_4	FI	2016	Limited liability enterprise
FI_4	FI	2017	Limited liability enterprise
FI_4	FI	2018	Limited liability enterprise
FI_4	FI	2019	Limited liability enterprise
FI_4	FI	2020	Limited liability enterprise
FI_4	FI	2021	Limited liability enterprise
FI_4	FI	2022	Limited liability enterprise
FI_5	FI	2010	"Partnership, co-operatives, associations, etc."
FI_5	FI	2011	"Partnership, co-operatives, associations, etc."
FI_5	FI	2012	"Partnership, co-operatives, associations, etc."
FI_5	FI	2013	"Partnership, co-operatives, associations, etc."
FI_5	FI	2014	"Partnership, co-operatives, associations, etc."
FI_5	FI	2015	"Partnership, co-operatives, associations, etc."
FI_5	FI	2016	"Partnership, co-operatives, associations, etc."
FI_5	FI	2017	"Partnership, co-operatives, associations, etc."
FI_5	FI	2018	"Partnership, co-operatives, associations, etc."
FI_5	FI	2019	"Partnership, co-operatives, associations, etc."
FI_5	FI	2020	"Partnership, co-operatives, associations, etc."
FI_5	FI	2021	"Partnership, co-operatives, associations, etc."
FI_5	FI	2022	"Partnership, co-operatives, associations, etc."
FI_6	FI	2010	Sole proprietorship
FI_6	FI	2011	Sole proprietorship
FI_6	FI	2012	Sole proprietorship
FI_6	FI	2013	Sole proprietorship
FI_6	FI	2014	Sole proprietorship
FI_6	FI	2015	Sole proprietorship
FI_6	FI	2016	Sole proprietorship
FI_6	FI	2017	Sole proprietorship
FI_6	FI	2018	Sole proprietorship
FI_6	FI	2019	Sole proprietorship
FI_6	FI	2020	Sole proprietorship
FI_6	FI	2021	Sole proprietorship
FI_6	FI	2022	Sole proprietorship
IE_1	IE	2010	Limited liability enterprise
IE_1	IE	2011	Limited liability enterprise
IE_1	IE	2012	Limited liability enterprise
IE_1	IE	2013	Limited liability enterprise
IE_1	IE	2014	Limited liability enterprise
IE_1	IE	2015	Limited liability enterprise
IE_1	IE	2016	Limited liability enterprise
IE_1	IE	2017	Limited liability enterprise
IE_1	IE	2018	Limited liability enterprise
IE_1	IE	2019	Limited liability enterprise
IE_1	IE	2020	Limited liability enterprise
IE_1	IE	2021	Limited liability enterprise
IE_1	IE	2022	Limited liability enterprise
IE_2	IE	2010	"Partnership, co-operatives, associations, etc."
IE_2	IE	2011	"Partnership, co-operatives, associations, etc."
IE_2	IE	2012	"Partnership, co-operatives, associations, etc."
IE_2	IE	2013	"Partnership, co-operatives, associations, etc."
IE_2	IE	2014	"Partnership, co-operatives, associations, etc."
IE_2	IE	2015	"Partnership, co-operatives, associations, etc."
IE_2	IE	2016	"Partnership, co-operatives, associations, etc."
IE_2	IE	2017	"Partnership, co-operatives, associations, etc."
IE_2	IE	2018	"Partnership, co-operatives, associations, etc."
IE_2	IE	2019	"Partnership, co-operatives, associations, etc."
IE_2	IE	2020	"Partnership, co-operatives, associations, etc."
IE_2	IE	2021	"Partnership, co-operatives, associations, etc."
IE_2	IE	2022	"Partnership, co-operatives, associations, etc."
IE_3	IE	2010	Sole proprietorship
IE_3	IE	2011	Sole proprietorship
IE_3	IE	2012	Sole proprietorship
IE_3	IE	2013	Sole proprietorship
IE_3	IE	2014	Sole proprietorship
IE_3	IE	2015	Sole proprietorship
IE_3	IE	2016	Sole proprietorship
IE_3	IE	2017	Sole proprietorship
IE_3	IE	2018	Sole proprietorship
IE_3	IE	2019	Sole proprietorship
IE_3	IE	2020	Sole proprietorship
IE_3	IE	2021	Sole proprietorship
IE_3	IE	2022	Sole proprietorship
IE_4	IE	2010	Limited liability enterprise
IE_4	IE	2011	Limited liability enterprise
IE_4	IE	2012	Limited liability enterprise
IE_4	IE	2013	Limited liability enterprise
IE_4	IE	2014	Limited liability enterprise
IE_4	IE	2015	Limited liability enterprise
IE_4	IE	2016	Limited liability enterprise
IE_4	IE	2017	Limited liability enterprise
IE_4	IE	2018	Limited liability enterprise
IE_4	IE	2019	Limited liability enterprise
IE_4	IE	2020	Limited liability enterprise
IE_4	IE	2021	Limited liability enterprise
IE_4	IE	2022	Limited liability enterprise
IE_5	IE	2010	"Partnership, co-operatives, associations, etc."
IE_5	IE	2011	"Partnership, co-operatives, associations, etc."
IE_5	IE	2012	"Partnership, co-operatives, associations, etc."
IE_5	IE	2013	"Partnership, co-operatives, associations, etc."
IE_5	IE	2014	"Partnership, co-operatives, associations, etc."
IE_5	IE	2015	"Partnership, co-operatives, associations, etc."
IE_5	IE	2016	"Partnership, co-operatives, associations, etc."
IE_5	IE	2017	"Partnership, co-operatives, associations, etc."
IE_5	IE	2018	"Partnership, co-operatives, associations, etc."
IE_5	IE	2019	"Partnership, co-operatives, associations, etc."
IE_5	IE	2020	"Partnership, co-operatives, associations, etc."
IE_5	IE	2021	"Partnership, co-operatives, associations, etc."
IE_5	IE	2022	"Partnership, co-operatives, associations, etc."
IE_6	IE	2010	Sole proprietorship
IE_6	IE	2011	Sole proprietorship
IE_6	IE	2012	Sole proprietorship
IE_6	IE	2013	Sole proprietorship
IE_6	IE	2014	Sole proprietorship
IE_6	IE	2015	Sole proprietorship
IE_6	IE	2016	Sole proprietorship
IE_6	IE	2017	Sole proprietorship
IE_6	IE	2018	Sole proprietorship
IE_6	IE	2019	Sole proprietorship
IE_6	IE	2020	Sole proprietorship
IE_6	IE	2021	Sole proprietorship
IE_6	IE	2022	Sole proprietorship
HR_1	HR	2010	Limited liability enterprise
HR_1	HR	2011	Limited liability enterprise
HR_1	HR	2012	Limited liability enterprise
HR_1	HR	2013	Limited liability enterprise
HR_1	HR	2014	Limited liability enterprise
HR_1	HR	2015	Limited liability enterprise
HR_1	HR	2016	Limited liability enterprise
HR_1	HR	2017	Limited liability enterprise
HR_1	HR	2018	Limited liability enterprise
HR_1	HR	2019	Limited liability enterprise
HR_1	HR	2020	Limited liability enterprise
HR_1	HR	2021	Limited liability enterprise
HR_1	HR	2022	Limited liability enterprise
HR_2	HR	2010	"Partnership, co-operatives, associations, etc."
HR_2	HR	2011	"Partnership, co-operatives, associations, etc."
HR_2	HR	2012	"Partnership, co-operatives, associations, etc."
HR_2	HR	2013	"Partnership, co-operatives, associations, etc."
HR_2	HR	2014	"Partnership, co-operatives, associations, etc."
HR_2	HR	2015	"Partnership, co-operatives, associations, etc."
HR_2	HR	2016	"Partnership, co-operatives, associations, etc."
HR_2	HR	2017	"Partnership, co-operatives, associations, etc."
HR_2	HR	2018	"Partnership, co-operatives, associations, etc."
HR_2	HR	2019	"Partnership, co-operatives, associations, etc."
HR_2	HR	2020	"Partnership, co-operatives, associations, etc."
HR_2	HR	2021	"Partnership, co-operatives, associations, etc."
HR_2	HR	2022	"Partnership, co-operatives, associations, etc."
HR_3	HR	2010	Sole proprietorship
HR_3	HR	2011	Sole proprietorship
HR_3	HR	2012	Sole proprietorship
HR_3	HR	2013	Sole proprietorship
HR_3	HR	2014	Sole proprietorship
HR_3	HR	2015	Sole proprietorship
HR_3	HR	2016	Sole proprietorship
HR_3	HR	2017	Sole proprietorship
HR_3	HR	2018	Sole proprietorship
HR_3	HR	2019	Sole proprietorship
HR_3	HR	2020	Sole proprietorship
HR_3	HR	2021	Sole proprietorship
HR_3	HR	2022	Sole proprietorship
HR_4	HR	2010	Limited liability enterprise
HR_4	HR	2011	Limited liability enterprise
HR_4	HR	2012	Limited liability enterprise
HR_4	HR	2013	Limited liability enterprise
HR_4	HR	2014	Limited liability enterprise
HR_4	HR	2015	Limited liability enterprise
HR_4	HR	2016	Limited liability enterprise
HR_4	HR	2017	Limited liability enterprise
HR_4	HR	2018	Limited liability enterprise
HR_4	HR	2019	Limited liability enterprise
HR_4	HR	2020	Limited liability enterprise
HR_4	HR	2021	Limited liability enterprise
HR_4	HR	2022	Limited liability enterprise
HR_5	HR	2010	"Partnership, co-operatives, associations, etc."
HR_5	HR	2011	"Partnership, co-operatives, associations, etc."
HR_5	HR	2012	"Partnership, co-operatives, associations, etc."
HR_5	HR	2013	"Partnership, co-operatives, associations, etc."
HR_5	HR	2014	"Partnership, co-operatives, associations, etc."
HR_5	HR	2015	"Partnership, co-operatives, associations, etc."
HR_5	HR	2016	"Partnership, co-operatives, associations, etc."
HR_5	HR	2017	"Partnership, co-operatives, associations, etc."
HR_5	HR	2018	"Partnership, co-operatives, associations, etc."
HR_5	HR	2019	"Partnership, co-operatives, associations, etc."
HR_5	HR	2020	"Partnership, co-operatives, associations, etc."
HR_5	HR	2021	"Partnership, co-operatives, associations, etc."
HR_5	HR	2022	"Partnership, co-operatives, associations, etc."
HR_6	HR	2010	Sole proprietorship
HR_6	HR	2011	Sole proprietorship
HR_6	HR	2012	Sole proprietorship
HR_6	HR	2013	Sole proprietorship
HR_6	HR	2014	Sole proprietorship
HR_6	HR	2015	Sole proprietorship
HR_6	HR	2016	Sole proprietorship
HR_6	HR	2017	Sole proprietorship
HR_6	HR	2018	Sole proprietorship
HR_6	HR	2019	Sole proprietorship
HR_6	HR	2020	Sole proprietorship
HR_6	HR	2021	Sole proprietorship
HR_6	HR	2022	Sole proprietorship
LV_1	LV	2010	Limited liability enterprise
LV_1	LV	2011	Limited liability enterprise
LV_1	LV	2012	Limited liability enterprise
LV_1	LV	2013	Limited liability enterprise
LV_1	LV	2014	Limited liability enterprise
LV_1	LV	2015	Limited liability enterprise
LV_1	LV	2016	Limited liability enterprise
LV_1	LV	2017	Limited liability enterprise
LV_1	LV	2018	Limited liability enterprise
LV_1	LV	2019	Limited liability enterprise
LV_1	LV	2020	Limited liability enterprise
LV_1	LV	2021	Limited liability enterprise
LV_1	LV	2022	Limited liability enterprise
LV_2	LV	2010	"Partnership, co-operatives, associations, etc."
LV_2	LV	2011	"Partnership, co-operatives, associations, etc."
LV_2	LV	2012	"Partnership, co-operatives, associations, etc."
LV_2	LV	2013	"Partnership, co-operatives, associations, etc."
LV_2	LV	2014	"Partnership, co-operatives, associations, etc."
LV_2	LV	2015	"Partnership, co-operatives, associations, etc."
LV_2	LV	2016	"Partnership, co-operatives, associations, etc."
LV_2	LV	2017	"Partnership, co-operatives, associations, etc."
LV_2	LV	2018	"Partnership, co-operatives, associations, etc."
LV_2	LV	2019	"Partnership, co-operatives, associations, etc."
LV_2	LV	2020	"Partnership, co-operatives, associations, etc."
LV_2	LV	2021	"Partnership, co-operatives, associations, etc."
LV_2	LV	2022	"Partnership, co-operatives, associations, etc."
LV_3	LV	2010	Sole proprietorship
LV_3	LV	2011	Sole proprietorship
LV_3	LV	2012	Sole proprietorship
LV_3	LV	2013	Sole proprietorship
LV_3	LV	2014	Sole proprietorship
LV_3	LV	2015	Sole proprietorship
LV_3	LV	2016	Sole proprietorship
LV_3	LV	2017	Sole proprietorship
LV_3	LV	2018	Sole proprietorship
LV_3	LV	2019	Sole proprietorship
LV_3	LV	2020	Sole proprietorship
LV_3	LV	2021	Sole proprietorship
LV_3	LV	2022	Sole proprietorship
LV_4	LV	2010	Limited liability enterprise
LV_4	LV	2011	Limited liability enterprise
LV_4	LV	2012	Limited liability enterprise
LV_4	LV	2013	Limited liability enterprise
LV_4	LV	2014	Limited liability enterprise
LV_4	LV	2015	Limited liability enterprise
LV_4	LV	2016	Limited liability enterprise
LV_4	LV	2017	Limited liability enterprise
LV_4	LV	2018	Limited liability enterprise
LV_4	LV	2019	Limited liability enterprise
LV_4	LV	2020	Limited liability enterprise
LV_4	LV	2021	Limited liability enterprise
LV_4	LV	2022	Limited liability enterprise
LV_5	LV	2010	"Partnership, co-operatives, associations, etc."
LV_5	LV	2011	"Partnership, co-operatives, associations, etc."
LV_5	LV	2012	"Partnership, co-operatives, associations, etc."
LV_5	LV	2013	"Partnership, co-operatives, associations, etc."
LV_5	LV	2014	"Partnership, co-operatives, associations, etc."
LV_5	LV	2015	"Partnership, co-operatives, associations, etc."
LV_5	LV	2016	"Partnership, co-operatives, associations, etc."
LV_5	LV	2017	"Partnership, co-operatives, associations, etc."
LV_5	LV	2018	"Partnership, co-operatives, associations, etc."
LV_5	LV	2019	"Partnership, co-operatives, associations, etc."
LV_5	LV	2020	"Partnership, co-operatives, associations, etc."
LV_5	LV	2021	"Partnership, co-operatives, associations, etc."
LV_5	LV	2022	"Partnership, co-operatives, associations, etc."
LV_6	LV	2010	Sole proprietorship
LV_6	LV	2011	Sole proprietorship
LV_6	LV	2012	Sole proprietorship
LV_6	LV	2013	Sole proprietorship
LV_6	LV	2014	Sole proprietorship
LV_6	LV	2015	Sole proprietorship
LV_6	LV	2016	Sole proprietorship
LV_6	LV	2017	Sole proprietorship
LV_6	LV	2018	Sole proprietorship
LV_6	LV	2019	Sole proprietorship
LV_6	LV	2020	Sole proprietorship
LV_6	LV	2021	Sole proprietorship
LV_6	LV	2022	Sole proprietorship
MT_1	MT	2010	Limited liability enterprise
MT_1	MT	2011	Limited liability enterprise
MT_1	MT	2012	Limited liability enterprise
MT_1	MT	2013	Limited liability enterprise
MT_1	MT	2014	Limited liability enterprise
MT_1	MT	2015	Limited liability enterprise
MT_1	MT	2016	Limited liability enterprise
MT_1	MT	2017	Limited liability enterprise
MT_1	MT	2018	Limited liability enterprise
MT_1	MT	2019	Limited liability enterprise
MT_1	MT	2020	Limited liability enterprise
MT_1	MT	2021	Limited liability enterprise
MT_1	MT	2022	Limited liability enterprise
MT_2	MT	2010	"Partnership, co-operatives, associations, etc."
